product_id,name,brand,price_eur,category,sub_category,style_category,price_range,image_url,image_score,selected
,"Creavit Wc-Zitting – mat zwart, zwart",Unknown,137.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/929e2fdae81619403c3292377081566c.jpg/creavit-wc-zitting-duroplast-softclose-quick-release-inox-scharnieren-mat-zwart-sw1152725.jpg,9,True
,Crosswater Glide II Toiletbril – wit,Crosswater,189.53,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/98de42dd856fc769ade77faaf3eaf364.jpg/crosswater-glide-ii-toiletbril-46cm-softclose-quickrelease-wit-sw876223.jpg,9,True
,Crosswater Glide II Wandtoilet – wit,Crosswater,568.6,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/ca9f109121402a19fd85cffbd98e0006.jpg/crosswater-glide-ii-wandtoilet-37x46x32.5cm-spoelrandloos-zonder-zitting-glans-wit-sw765678.jpg,9,True
,Crosswater KAI X wandcloset zonder zitting,Crosswater,224.0,Toilet,Wandclosets,,,https://static.rorix.nl/image/product/overig/400x400/b400cf3289b4e40093a7b7b475d22117.jpg/crosswater-kai-x-wandcloset-zonder-zitting-sw1000763.jpg,9,True
,Differnz Toiletpot Duoblok Staand Achter Onder Onderuit Wit – wit,Unknown,107.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/335f92801e3e959ce98b102a679b5f59.jpg/differnz-toiletpot-duoblok-staand-achter-onder-onderuit-wit-sw471268.jpg,9,True
,Duravit D Code staand bidet inclusief bevestiging wit – wit,Duravit,106.81,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/913d667997d05fc1e26c4917ad08c680.jpg/duravit-d-code-staand-bidet-inclusief-bevestiging-wit-0315122.jpg,9,True
,Duravit D-Neo staand toilet 37x65x40cm Wit Hoogglans – wit,Duravit,297.07,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/20464debcba5deb8f288e18d54b03003.jpg/duravit-d-neo-staand-toilet-37x65x40cm-wit-hoogglans-sw640425.jpg,9,True
,Duravit D-Neo wandclosetpack 37x54x40cm wit glans – wit,Duravit,355.74,Toilet,Wandclosets,,,https://static.rorix.nl/image/product/overig/400x400/eec047f8a33e65552185589408e8dc0a.jpg/duravit-d-neo-wandclosetpack-37x54x40cm-wit-glans-sw544306.jpg,9,True
,Duravit D-Neo wandtoilet met zitting 37x48x40cm Wit Hoogglans – wit,Duravit,346.0,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/20367048cc06df4842eaebe80d11262d.jpg/duravit-d-neo-wandtoilet-met-zitting-37x48x40cm-wit-hoogglans-sw544307.jpg,9,True
,Duravit D-Neo wandtoilet met zitting 37x54x40cm Wit Hoogglans – wit,Duravit,299.0,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/6b73b396b637c105be5b3a9167a14514.jpg/duravit-d-neo-wandtoilet-met-zitting-37x54x40cm-wit-hoogglans-sw544305.jpg,9,True
,Duravit D-Neo wandtoilet zonder zitting 37x54x40cm Wit Hoogglans – wit,Duravit,259.63,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/0c3ae4d6a9984c21791d60f8da2f066d.jpg/duravit-d-neo-wandtoilet-zonder-zitting-37x54x40cm-wit-hoogglans-sw640491.jpg,9,True
,Duravit D-code Closet – wit,Duravit,120.76,Toilet,Staande Closets,,,https://static.rorix.nl/image/product/overig/400x400/b1b3bb618965422dcc6614e8d062a508.jpg/duravit-d-code-closet-staand-735mm-diepspoel-horizontale-afv-zonder-reservoir-wit-0315138.jpg,9,True
,Duravit D-code WC-zitting .9x5cm met softclose Kunststof wit Glanzend – wit,Duravit,140.12,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/edf877d121b5d4bcc262a8e9b124f455.jpg/duravit-d-code-wc-zitting-44.3x35.9x5cm-met-softclose-kunststof-wit-glanzend-sw46981.jpg,9,True
,Ideal Standard Eurovit Closet,Ideal Standard,276.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/D130001001553040.jpg/ideal-standard-eurovit-closet-sw395377.jpg,9,True
,Jika Dino staand closet PK vlakspoel wit – wit,Jika,221.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/88d68614f6ed0466ddc5f0735fbb068b.jpg/jika-dino-staand-closet-pk-vlakspoel-wit-sw730474.jpg,9,True
,Jika Euroline closetpot diepspoel met midden onder uitlaat .5x40cm wit – wit,Jika,243.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/539efc6343adb.jpg/jika-euroline-closetpot-diepspoel-met-midden-onder-uitlaat-46.5x36.5x40cm-wit-0190781.jpg,9,True
,Jika Euroline kindercloset ao Wit – wit,Jika,197.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/a7a2c1e52a9bde89245e6d39feb6670c.jpg/jika-euroline-kindercloset-ao-wit-ga51932.jpg,9,True
,Nemo Spring Cascata jachtbak .5x40cm met Geberit spoelmechanisme porselein wit TWEEDEKANS – wit,Geberit,152.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/van-marcke/400x400/82b2d9b07ee1cc4a358f2e033c72fd84.jpg/nemo-spring-cascata-jachtbak-38x14.5x40cm-met-geberit-spoelmechanisme-porselein-wit-tweedekans-out12385.jpg,9,True
,Royal plaza Vito 2.0 closet staand met spoelrand vlakspoel AO wit – wit,Unknown,169.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/D130001001372595.jpg/royal-plaza-vito-2.0-closet-staand-met-spoelrand-vlakspoel-ao-wit-0180815.jpg,9,True
,Villeroy & Boch Subway 2.0 diepspoelcloset,Villeroy & Boch,513.55,Vanity,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/4569c03135d57448ad9595c338fb7c08.jpg/villeroy-boch-subway-2.0-diepspoelcloset-zonder-spoelrand-56x37x36.5cm-almond-sw762359.jpg,9,True
,Wisa afdekplaat . kunststof wit – wit,Wisa,65.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/5849365abe286.jpg/wisa-afdekplaat-34.5x16.5cm-kunststof-wit-ga77959.jpg,9,True
,Xellanz Paris bad/douche h veiligheidsglas,Unknown,2023.0,Vanity,,premium,premium,https://static.rorix.nl/image/product/overig/400x400/ff63976994b441e6d68948c3d57a1245.jpg/xellanz-paris-bad-douche-170x90-h-220-cm-veiligheidsglas-5-mm-sw333864.jpg,9,True
,Ideal Standard Eurovit Closet,Ideal Standard,276.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/D130001001553040.jpg/ideal-standard-eurovit-closet-sw395377.jpg,9,True
,Jika Dino staand closet PK vlakspoel wit – wit,Jika,221.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/88d68614f6ed0466ddc5f0735fbb068b.jpg/jika-dino-staand-closet-pk-vlakspoel-wit-sw730474.jpg,9,True
,Jika Euroline closetpot diepspoel met midden onder uitlaat .5x40cm wit – wit,Jika,243.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/539efc6343adb.jpg/jika-euroline-closetpot-diepspoel-met-midden-onder-uitlaat-46.5x36.5x40cm-wit-0190781.jpg,9,True
,Jika Euroline kindercloset ao Wit – wit,Jika,197.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/a7a2c1e52a9bde89245e6d39feb6670c.jpg/jika-euroline-kindercloset-ao-wit-ga51932.jpg,9,True
,Nemo Spring Cascata jachtbak .5x40cm met Geberit spoelmechanisme porselein wit TWEEDEKANS – wit,Geberit,152.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/van-marcke/400x400/82b2d9b07ee1cc4a358f2e033c72fd84.jpg/nemo-spring-cascata-jachtbak-38x14.5x40cm-met-geberit-spoelmechanisme-porselein-wit-tweedekans-out12385.jpg,9,True
,Royal plaza Vito 2.0 closet staand met spoelrand vlakspoel AO wit – wit,Unknown,169.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/D130001001372595.jpg/royal-plaza-vito-2.0-closet-staand-met-spoelrand-vlakspoel-ao-wit-0180815.jpg,9,True
,Villeroy & Boch Subway 2.0 diepspoelcloset,Villeroy & Boch,513.55,Vanity,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/4569c03135d57448ad9595c338fb7c08.jpg/villeroy-boch-subway-2.0-diepspoelcloset-zonder-spoelrand-56x37x36.5cm-almond-sw762359.jpg,9,True
,Wisa afdekplaat . kunststof wit – wit,Wisa,65.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/5849365abe286.jpg/wisa-afdekplaat-34.5x16.5cm-kunststof-wit-ga77959.jpg,9,True
,Xellanz Paris bad/douche h veiligheidsglas,Unknown,2023.0,Vanity,,premium,premium,https://static.rorix.nl/image/product/overig/400x400/ff63976994b441e6d68948c3d57a1245.jpg/xellanz-paris-bad-douche-170x90-h-220-cm-veiligheidsglas-5-mm-sw333864.jpg,9,True
,Ideal Standard Eurovit Closet,Ideal Standard,276.99,Vanity,,,,https://static.rorix.nl/image/product/galvano/400x400/D130001001553040.jpg/ideal-standard-eurovit-closet-sw395377.jpg,9,True
,Jika Dino staand closet PK vlakspoel wit – wit,Jika,221.99,Vanity,,,,https://static.rorix.nl/image/product/overig/400x400/88d68614f6ed0466ddc5f0735fbb068b.jpg/jika-dino-staand-closet-pk-vlakspoel-wit-sw730474.jpg,9,True
,Jika Euroline closetpot diepspoel met midden onder uitlaat .5x40cm wit – wit,Jika,243.99,Vanity,,,,https://static.rorix.nl/image/product/overig/400x400/539efc6343adb.jpg/jika-euroline-closetpot-diepspoel-met-midden-onder-uitlaat-46.5x36.5x40cm-wit-0190781.jpg,9,True
,Jika Euroline kindercloset ao Wit – wit,Jika,197.99,Vanity,,,,https://static.rorix.nl/image/product/overig/400x400/a7a2c1e52a9bde89245e6d39feb6670c.jpg/jika-euroline-kindercloset-ao-wit-ga51932.jpg,9,True
,Nemo Spring Cascata jachtbak .5x40cm met Geberit spoelmechanisme porselein wit TWEEDEKANS – wit,Geberit,152.99,Vanity,,,,https://static.rorix.nl/image/product/van-marcke/400x400/82b2d9b07ee1cc4a358f2e033c72fd84.jpg/nemo-spring-cascata-jachtbak-38x14.5x40cm-met-geberit-spoelmechanisme-porselein-wit-tweedekans-out12385.jpg,9,True
,Royal plaza Vito 2.0 closet staand met spoelrand vlakspoel AO wit – wit,Unknown,169.99,Vanity,,,,https://static.rorix.nl/image/product/galvano/400x400/D130001001372595.jpg/royal-plaza-vito-2.0-closet-staand-met-spoelrand-vlakspoel-ao-wit-0180815.jpg,9,True
,Villeroy & Boch Subway 2.0 diepspoelcloset,Villeroy & Boch,513.55,Vanity,,,,https://static.rorix.nl/image/product/overig/400x400/4569c03135d57448ad9595c338fb7c08.jpg/villeroy-boch-subway-2.0-diepspoelcloset-zonder-spoelrand-56x37x36.5cm-almond-sw762359.jpg,9,True
,Wisa afdekplaat . kunststof wit – wit,Wisa,65.99,Vanity,,,,https://static.rorix.nl/image/product/overig/400x400/5849365abe286.jpg/wisa-afdekplaat-34.5x16.5cm-kunststof-wit-ga77959.jpg,9,True
,Xellanz Paris bad/douche h veiligheidsglas,Unknown,2023.0,Vanity,,,,https://static.rorix.nl/image/product/overig/400x400/ff63976994b441e6d68948c3d57a1245.jpg/xellanz-paris-bad-douche-170x90-h-220-cm-veiligheidsglas-5-mm-sw333864.jpg,9,True
